1.0722,0.0098793,274.19,1.6536,1.0722,0.75,0.59072,0.21716,0.5,0.00020669,9.1974e-06
1.0584,0.25466,9.3476,2.6142,1.082,1,0.68952,0.10579,0.7,0.0056228,0.004382
1.0563,0.030571,131.26,1.6206,1.0567,0.25,0.5473,0.11546,0.2,0.00026999,2.8145e-05
1.0535,0.013393,126.25,1.7594,1.0535,0.25,0.32656,0.10094,0.4,0.00062355,1.7377e-05
1.0544,0.014292,207.39,1.813,1.0545,0.75,0.33055,0.089064,0.6,0.00030575,1.6964e-05
1.0543,0.010268,195.1,1.7761,1.0543,0.375,0.23514,0.24794,0.5,0.00015824,1.0013e-05
1.0516,0.01449,218.57,1.84,1.0517,0.5,0.4379,0.19915,0.6,0.00030178,1.1555e-05
1.054,0.02066,164.44,2.026,1.0542,0.75,0.60446,0.084395,0.5,0.00040507,2.5222e-05
1.0535,0.014242,209.15,1.8978,1.0536,1,0.36988,0.27815,0.7,0.00041545,2.3826e-05
1.0537,0.015348,164.2,1.8319,1.0538,0.625,0.35115,0.29317,0.5,0.00026523,1.4749e-05
1.0518,0.030568,67.535,1.7791,1.0521,0.25,0.36981,0.32393,0.6,0.00096487,0.00011026
1.0541,0.010311,271.32,1.7557,1.0542,0.5,0.068085,0.35486,0.4,0.00027235,1.2779e-05
1.0567,0.025823,238.12,1.7019,1.057,0.75,0.3429,0.43516,0.7,0.0011094,6.379e-05
1.06,0.038158,144.13,1.818,1.0606,0.375,0.55369,0.32934,0.4,0.00069401,5.2489e-05
1.0574,0.012486,149.25,1.8622,1.0574,0.625,0.05249,0.57089,0.6,0.00048002,1.5273e-05
1.0573,0.013927,220.03,1.9041,1.0574,1,0.4871,0.28649,0.6,0.00041242,2.1014e-05
1.0553,0.011163,332.68,1.771,1.0554,0.75,0.1065,0.12939,0.6,0.00022074,1.0104e-05
1.0559,0.011821,248.05,1.7828,1.0559,0.25,0.45619,0.2042,0.4,0.00030355,1.5037e-05
1.0574,0.012372,200.34,1.9242,1.0575,0.25,0.18346,0.46895,0.4,0.00038293,1.666e-05
1.0577,0.015167,192.1,1.8819,1.0578,0.625,0.19231,0.24706,0.3,0.0002344,2.6737e-05
1.0608,0.042193,54.348,2.9599,1.0614,0.375,0.12912,0.62994,0.44721,0.0010083,0.00019211
1.0573,0.021889,124.38,1.7569,1.0575,1,0.3841,0.59723,0.44721,0.00025849,3.4226e-05
1.0566,0.015782,156.15,1.9636,1.0567,0.375,0.16605,0.41035,0.5,0.00031671,2.3237e-05
1.0619,0.02381,111.93,1.9039,1.0621,0.5,0.35788,0.19835,0.4,0.00049512,5.2986e-05
1.0568,0.017794,199.77,2.2208,1.0569,0.75,0.19709,0.75247,0.6,0.00012985,3.641e-05
1.057,0.017374,92.232,2.006,1.057,0.5,0.12866,0.10451,0.4,0.00052575,3.2322e-05
1.058,0.026853,128.87,1.7662,1.0583,0.625,0.47993,0.6015,0.6,0.0012799,7.9521e-05
1.0561,0.012941,154.76,1.9451,1.0562,0.875,0.4227,0.24787,0.7,7.7757e-05,1.0731e-05
1.064,0.023282,57.827,1.9778,1.0641,0.875,0.27455,0.71526,0.1,0.00080635,5.7047e-05
1.0651,0.039701,50.527,2.3505,1.0656,0.75,0.29517,0.53218,0.5,0.0007095,0.00010963
1.0534,0.014317,253.78,1.9895,1.0535,0.625,0.67986,0.1529,0.4,0.0001881,1.6169e-05
1.0798,0.23906,6.568,2.6777,1.0915,0.5,0.57815,0.77899,0.22361,0.0026964,0.0057855
1.0336,0.024549,110.34,1.6674,1.0339,0.75,0.30836,0.16609,0.5,0.0006198,5.4655e-05
1.0762,0.13113,15.09,1.7797,1.0805,0.125,0.62296,0.72279,0.41231,0.002931,0.0011768
1.0309,0.022994,104.97,1.4352,1.0311,0.625,0.37632,0.10957,0.6,0.00048723,3.3054e-05
1.0281,0.016384,102.93,1.6335,1.0282,0.75,0.39587,0.42853,0.6,0.0002024,2.7482e-05
1.0324,0.024126,110.03,1.4831,1.0327,0.25,0.34752,0.28377,0.4,0.00056026,5.8178e-05
1.0317,0.021153,151.89,1.5393,1.0318,0.875,0.37521,0.73503,0.4,0.00029551,2.9314e-05
1.0298,0.054044,81.69,1.555,1.031,1,0.3893,0.81848,0.7,0.0019914,0.00030862
1.0313,0.026257,82.936,1.5784,1.0316,0.125,0.18243,0.85817,0.3,0.0011305,8.1558e-05
1.0295,0.028752,94.377,1.5641,1.0298,0.125,0.26797,0.30376,0.1,0.00056021,7.5656e-05
1.0617,0.12181,14.744,1.5869,1.0647,0.875,0.45553,0.92136,0.4,0.0034154,0.0016166
1.0323,0.022014,102.36,1.6218,1.0325,0.875,0.36062,0.83296,0.6,0.00083205,5.0707e-05
1.0319,0.01696,463.79,1.4994,1.032,0.25,0.42833,0.45963,0.3,0.00019221,3.8248e-05
1.0328,0.029853,161.78,1.5249,1.0332,0.625,0.662,0.19106,0.6,0.00074334,6.2958e-05
1.0323,0.01653,237.46,1.6548,1.0324,0.75,0.23593,0.34293,0.6,0.00043542,2.6851e-05
1.0216,0.096239,90.893,1.5304,1.0255,0.25,0.53767,0.75824,0.2,0.0032034,0.00098175
1.0399,0.040729,54.059,1.6144,1.0406,0.375,0.42491,0.32275,0.5099,0.0018033,0.00016028
1.0343,0.026949,115.5,2.0811,1.0346,0.625,0.30318,0.20102,0.5831,0.00031103,7.0695e-05
1.0338,0.035161,106.74,1.8002,1.0343,0.125,0.13412,0.64055,0.31623,0.0015497,0.00015394
1.0349,0.046804,62.226,1.538,1.0358,0.125,0.55886,0.096289,0.22361,0.0019132,0.00026286
1.0306,0.024133,114.81,1.5318,1.0309,0.125,0.23495,0.63779,0.53852,0.00080947,6.0551e-05
1.0346,0.02886,149.83,1.7633,1.0349,0.5,0.68798,0.48523,0.5099,0.00038213,3.804e-05
1.0378,0.036837,47.097,1.4648,1.0383,0.625,0.06025,0.67818,0.3,0.0012319,0.0001418
1.0374,0.10503,27.526,1.7069,1.0416,0.875,0.23309,0.47667,0.78102,0.0039708,0.0011686
1.0367,0.021078,101.64,2.6047,1.0369,0.375,0.57885,0.61565,0.44721,0.00082537,5.4115e-05
1.0336,0.02393,174.73,1.8063,1.0339,0.5,0.3447,0.18928,0.53852,0.00019341,7.7108e-05
1.0369,0.0099599,265.33,1.7103,1.0369,0.625,0.16125,0.46754,0.53852,0.00032816,1.031e-05
1.0333,0.011259,189.5,1.5003,1.0333,0.125,0.39421,0.18215,0.4,0.00028376,1.184e-05
1.0338,0.011753,302.28,1.4669,1.0338,0.5,0.07318,0.42409,0.3,0.00018194,1.405e-05
1.0569,0.046583,103.31,1.7039,1.0577,0.625,0.77555,0.37552,0.4,0.0010168,4.7738e-05
1.0522,0.026203,229,1.6731,1.0525,0.5,0.28948,0.23576,0.5,0.00025246,3.062e-05
1.0488,0.019225,194.22,1.6624,1.0489,0.25,0.20068,0.27587,0.4,0.00011848,3.3325e-05
1.0525,0.02243,132.5,1.6911,1.0527,0.75,0.39425,0.42164,0.5,0.0006173,4.9976e-05
1.0442,0.34196,17.049,2.3225,1.0923,0.125,1.0905,0.30659,0.24495,0.005878,0.0070101
1.066,0.02655,123.26,1.832,1.0663,0.625,0.17722,0.36239,0.4,0.00039408,9.2878e-05
1.0656,0.024166,92.195,1.8531,1.0658,0.125,0.571,0.25491,0.1,0.0007051,2.9642e-05
1.0623,0.027057,112.61,1.8609,1.0626,0.875,0.69799,0.3808,0.4,0.00034368,2.9961e-05
1.0658,0.021044,131.71,1.9775,1.0659,0.75,0.10554,0.63142,0.5,0.00074157,4.8394e-05
1.0656,0.013532,159.77,1.8046,1.0657,0.625,0.35573,0.33882,0.4,0.00021402,2.0374e-05
1.067,0.015601,191.33,1.8223,1.0671,0.5,0.1312,0.28215,0.5,0.00073601,3.4245e-05
1.0641,0.027227,66.384,1.8933,1.0643,0.5,0.53602,0.34585,0.5,0.00075532,7.9031e-05
1.0571,0.04487,52.907,1.9596,1.0579,1,0.18176,0.16251,0.6,0.0012219,0.00026475
1.0667,0.023702,165.77,1.8518,1.0669,0.125,0.36669,0.67616,0.4,0.00027565,6.1205e-05
1.0624,0.0204,109.58,1.9248,1.0625,0.125,0.37117,0.53362,0.1,0.00059199,1.9109e-05
1.0697,0.046598,46.075,2.0259,1.0705,0.25,0.62778,0.31021,0.2,0.0004886,0.00021419
1.0662,0.012052,227.99,1.8501,1.0663,0.875,0.39252,0.44453,0.6,0.00010279,1.1242e-05
1.0634,0.015126,156.6,1.8321,1.0634,0.5,0.15254,0.15953,0.6,0.00054136,1.8963e-05
1.063,0.018012,179.08,1.8267,1.0632,0.25,0.48415,0.3066,0.2,0.0003138,2.8124e-05
1.0649,0.023529,119.71,1.9212,1.0651,0.75,0.34294,0.29063,0.5,0.00045994,4.93e-05
1.0649,0.025779,96.558,1.8854,1.0652,1,0.34841,0.72732,0.5,0.0010648,4.9043e-05
1.0636,0.016818,137.49,1.8287,1.0637,0.75,0.33871,0.342,0.5,0.00030112,2.0616e-05
1.0629,0.021945,102.75,1.8538,1.0631,0.125,0.93129,0.060311,0.2,0.0003358,2.3689e-05
1.0681,0.01988,145.4,1.8338,1.0683,0.625,0.21556,0.26167,0.5,0.00020013,4.2652e-05
1.0676,0.020857,262.68,1.855,1.0678,0.625,0.65726,0.19722,0.4,0.00028105,2.6562e-05
1.0648,0.01879,125.17,1.8933,1.065,0.5,0.4695,0.276,0.4,0.00015574,1.8911e-05
1.0666,0.019253,310.73,1.8816,1.0667,0.25,0.54876,0.50035,0.4,0.00078275,3.7599e-05
1.0643,0.029279,85.158,1.9273,1.0646,0.5,0.13819,0.50306,0.5,0.0004842,9.3073e-05
1.0672,0.012074,227.18,1.8039,1.0672,0.875,0.24996,0.66125,0.2,0.00032273,1.6994e-05
1.0644,0.018785,163.54,1.8831,1.0646,0.75,0.27213,0.34042,0.5,0.00032228,2.1525e-05
1.0588,0.031258,186.71,1.1754,1.0592,0.875,0.13158,0.22331,0.41231,0.00057089,0.00010756
1.0508,0.056067,48.276,1.1599,1.052,0.875,0.57211,0.85613,0.5,0.0016836,0.00026494
1.0578,0.011266,140.62,1.3822,1.0578,0.875,0.010092,0.36217,0.5,0.00018617,1.063e-05
1.0574,0.070302,35.468,1.7056,1.0591,0.875,0.40893,0.71951,0.78102,0.00090412,0.00028385
1.0533,0.034163,214.12,1.9195,1.0538,0.375,0.35462,0.14853,0.5831,0.0017375,0.00015627
1.0548,0.072056,69.277,1.046,1.0569,1,0.64981,0.49289,0.5,0.002707,0.00047508
1.0584,0.033165,65.572,1.3264,1.0587,0.5,0.31889,0.29799,0.4899,0.00054514,7.3002e-05
1.0596,0.04225,52.301,1.7417,1.0602,0.375,0.37941,0.23544,0.64031,0.00066029,0.00011843
1.0669,0.02572,84.3,3.0448,1.0672,0.125,0.65964,0.23774,0.66332,0.00064793,6.3285e-05
1.0543,0.035953,137.63,3.372,1.0548,0.25,0.39113,0.54209,0.64031,0.00049276,0.00017216
1.0562,0.02751,80.842,2.2655,1.0565,1,0.30238,0.50465,0.70711,0.00047752,7.8092e-05
1.0611,0.016006,137.27,2.1115,1.0611,0.375,0.21102,0.37023,0.37417,0.00059938,2.021e-05
1.0576,0.0084433,186.49,1.8358,1.0576,0.375,0.27554,0.57002,0.3,5.8218e-05,7.4202e-06
1.0599,0.011851,182.84,2.0962,1.06,0.375,0.39354,0.21931,0.3,0.0002359,1.1946e-05
1.0564,0.01173,265.43,1.753,1.0564,0.75,0.38634,0.34112,0.7,0.00018237,1.5765e-05
1.0558,0.012621,178.81,1.8236,1.0558,0.375,0.25878,0.19484,0.3,0.00041738,1.6207e-05
1.0597,0.014367,166.08,2.226,1.0598,1,0.31248,0.22465,0.74833,0.00024152,1.1427e-05
1.0579,0.012089,245.99,2.0121,1.058,0.25,0.35457,0.4589,0.28284,0.0001505,1.208e-05
1.0594,0.028838,96.244,1.9516,1.0597,1,0.36088,0.47862,0.80623,0.00082434,7.0642e-05
1.0538,0.037559,94.353,2.1838,1.0544,0.875,0.18514,0.56012,0.53852,0.00053645,0.00020659
1.0585,0.022402,121.73,2.0953,1.0587,0.125,0.29568,0.14491,0.5,0.00040718,3.3937e-05
1.0604,0.022191,155.92,1.1471,1.0606,0.5,0.16275,0.5305,0.57446,0.00045723,3.4914e-05
1.0594,0.010456,228.34,1.1486,1.0594,0.25,0.3334,0.12901,0.4,0.00018837,9.6674e-06
1.0612,0.012796,171.22,2.3056,1.0613,0.25,0.15348,0.50796,0.53852,0.00048555,1.6969e-05
1.0613,0.017754,211.96,1.1867,1.0615,0.375,0.38005,0.32503,0.56569,0.00020023,2.4946e-05
1.0603,0.016829,125.72,1.0071,1.0604,1,0.35665,0.17838,0.6,0.00028562,2.4739e-05
1.0589,0.014367,154.54,1.1372,1.059,0.5,0.27616,0.097047,0.5,0.00011455,1.2651e-05
1.0609,0.011692,359.3,1.1762,1.061,0.125,0.26555,0.24973,0.3,0.00028782,1.5691e-05
1.0604,0.029373,136.35,2.241,1.0607,0.25,0.24013,0.74428,0.41231,0.00045277,9.6891e-05
1.0608,0.019441,107.41,1.6069,1.0609,0.625,0.29677,0.74913,0.5,0.00059239,3.4694e-05
0.93745,0.38758,7.4006,1.9566,1.0016,0.125,0.4059,0.56245,0.5,0.0057246,0.0098442
0.97842,0.24238,10.258,1.821,1.0046,0.125,0.48278,0.19783,0.3,0.0035777,0.0016541
1.0098,0.13281,17.579,1.7207,1.0171,0.375,0.32194,0.24047,0.3,0.0042257,0.0018435
1.0207,0.096779,20.496,1.7947,1.0246,0.125,0.29214,0.23665,0.3,0.0010243,0.00077007
1.0143,0.18895,9.7774,1.6263,1.0292,0.25,0.50771,0.8458,0.1,0.0071006,0.0034295
1.0418,0.21562,30.874,1.7751,1.0614,1,0.17283,0.68675,0.51962,0.0081055,0.0058288
1.0237,0.30094,9.3411,1.3325,1.0579,0.125,0.17477,0.9979,0.33166,0.012803,0.012222
1.0766,0.036444,95.772,1.5481,1.0772,0.375,0.42024,0.57774,0.3,0.00087735,0.00014323
1.0707,0.04233,52.031,1.5492,1.0713,1,0.15387,0.4309,0.5,0.0008185,0.00018388
1.0815,0.030805,126.24,1.5081,1.0818,0.5,0.54092,0.23008,0.4,0.00056242,7.1466e-05
1.0738,0.036236,140.46,1.3826,1.0744,0.75,0.34875,0.34748,0.4,0.00067408,9.0659e-05
1.0722,0.071287,45.299,1.2991,1.0743,0.125,0.50978,0.34951,0.3,0.00075378,0.00025451
1.0707,0.031275,142.39,1.4178,1.0711,0.625,0.30861,0.86665,0.4,0.00053361,8.0064e-05
1.0713,0.019386,114.35,1.5654,1.0714,1,0.06929,0.41568,0.4,0.00042753,3.0011e-05
1.069,0.023855,193.98,1.5171,1.0692,1,0.47997,0.62765,0.6,0.00050185,6.4139e-05
1.0715,0.035118,96.415,1.3981,1.072,0.25,0.49588,0.56331,0.3,0.00081973,0.00010827
1.0732,0.022319,115.47,1.5109,1.0734,0.5,0.11901,0.25897,0.4,0.00050717,6.8303e-05
1.0741,0.018766,135.25,1.569,1.0742,0.125,0.67231,0.4571,0.3,0.00056326,3.0579e-05
1.0723,0.013978,142.98,1.6381,1.0723,0.75,0.49671,0.28774,0.6,0.00021698,1.3487e-05
1.0712,0.011329,162.97,1.6481,1.0712,0.75,0.17531,0.078545,0.5,0.00020556,1.2081e-05
1.077,0.016728,111.56,1.5205,1.0771,0.375,0.45975,0.40924,0.4,0.00035102,2.8585e-05
1.0722,0.019491,192.92,1.5414,1.0724,0.875,0.21901,0.56892,0.6,0.00030685,4.6114e-05
1.0692,0.013946,155.43,1.6158,1.0692,0.375,0.21972,0.33746,0.5,0.00033896,2.0032e-05
1.0697,0.027224,164.86,1.3628,1.07,0.875,0.35033,0.22326,0.4,0.00031832,5.9567e-05
1.066,0.015742,172.86,1.5168,1.0661,0.625,0.22352,0.2989,0.5,4.9316e-05,2.5535e-05
1.0725,0.020474,90.593,1.6005,1.0726,0.125,0.28835,0.52781,0.2,0.00041451,3.6881e-05
1.0691,0.011836,150.58,1.6528,1.0692,0.75,0.20229,0.37715,0.6,0.00020769,1.3946e-05
1.0727,0.036076,77.202,1.3838,1.0732,0.125,0.76883,0.43959,0.1,0.00017234,3.8409e-05
1.0712,0.034874,116.16,1.2596,1.0717,0.25,0.54533,0.45782,0.2,0.0014438,0.00014012
1.0696,0.013914,171.97,1.5593,1.0696,0.375,0.22929,0.13819,0.5,0.00039618,1.8585e-05
1.0543,0.031925,85.578,2.0547,1.0547,0.125,0.51147,0.22192,0.2,0.00059519,6.97e-05
1.0503,0.029924,109.09,2.2349,1.0507,0.5,0.16874,0.1907,0.5099,0.0010011,8.1332e-05
1.0539,0.012052,162.6,1.8518,1.054,1,0.32659,0.57713,0.6,0.00031012,1.4793e-05
1.0565,0.012775,385.83,2.0559,1.0565,0.875,0.35423,0.55484,0.41231,0.00061318,1.7654e-05
1.0538,0.041865,169.33,1.8279,1.0545,0.625,0.19663,0.36511,0.72111,0.00025407,0.00017377
1.0535,0.018969,160.5,2.0033,1.0536,0.5,0.21582,0.51179,0.28284,0.00022727,4.6518e-05
1.0868,0.1132,12.572,2.88,1.0884,0.5,0.43063,0.92717,0.44721,0.0024227,0.0013584
1.0517,0.010233,282.77,1.8171,1.0518,0.375,0.50981,0.46345,0.3,0.00046641,1.4031e-05
1.0547,0.012996,195.76,2.4772,1.0548,0.25,0.22838,0.16482,0.22361,7.5103e-05,1.5181e-05
